,sector,mcap,EP,FCP,EP_sn,FCP_sn,EP_use,FCP_use,ShYield,GPA,AssetGrowth,Accruals,EP_z,FCP_z,ShYield_z,GPA_z,Accruals_z,AssetGrowth_z,Value,Quality,Stability,Score2,beta_spy,downside_dev,max_dd_monthly,ret_5y,vol_5y,dd_5y
FFIV,Technology,,0.04614633249170109,,0.004609014223722695,,0.004609014223722695,,,0.4165663389992598,0.12910803498046894,-0.0143,0.7947690056519903,,,0.7526511613419037,0.6908316682193859,-0.0639893130206945,0.7947690056519903,0.06181949312251778,0.0639893130206945,0.3554332621139421,1.0670901086127287,0.2505843985167784,-0.4652993770309697,0.5093668028876703,0.27824995021514,-0.45094194383536157
FI,Technology,,0.10423861727585948,,0.06270129900788109,,0.06270129900788109,,,0.16189350299936345,-0.12723594206621922,-0.027025,2.6784716767832255,,,-1.3360602707589289,-0.5676337008193633,-1.7196063666383543,2.6784716767832255,-0.7684265699395656,1.7196063666383543,1.107939316065135,0.8344106970727352,0.3253781108093157,-0.7297297292922911,-0.446952590778236,0.34831513905432265,-0.7297297292922911
FICO,Technology,,0.014695402298850574,,-0.02684191596912782,,-0.02684191596912782,,,0.8855645420812583,0.08964725007914767,-0.0052249999999999,-1.0328427443515122,,,2.7696401813699345,1.4750785504534216,-0.3537235084029251,-1.0328427443515122,1.2945616309165129,0.3537235084029251,0.17543225630658524,1.236570846030511,0.3009564970170111,-0.39507292413963113,2.6803587387212326,0.367584590048367,-0.39507292413963113
FIS,Technology,,0.0026242667984477507,,-0.03891305146953064,,-0.03891305146953064,,,0.1126651531504708,-0.03540667090583271,-0.04385,-1.6130042208179454,,,-1.6554969163277733,-1.9139722376153938,-1.2065660084529612,-1.6130042208179454,0.2584753212876205,1.2065660084529612,-0.3004983581215377,0.8723136878339217,0.27518038624998536,-0.6594469380579333,-0.5140814247616428,0.3081966449767453,-0.6594469380579334
FITB,Financial Services,,0.076743645485679,,0.0352063272177006,,0.0352063272177006,,,,-0.01533794112406336,0.00815,1.0602532990062414,,,,1.699075132864494,-1.141546128704913,1.0602532990062414,,1.141546128704913,0.6524105453434792,1.3113335424792143,0.3486673806239394,-0.518813876635624,1.0395083161122605,0.3093669774354271,-0.46785335224779856
FOX,Communication Services,,0.08254875651963386,,0.04101143825165547,,0.04101143825165547,,,,0.05566175131986164,-0.01715,1.19956981998008,,,,0.9194805653389722,0.19226985171802202,1.19956981998008,,-0.19226985171802202,0.4413739576484276,0.8584809872439851,0.26005060872879543,-0.3933142416927289,1.2486064396311782,0.21850338519705764,-0.27890557663188864
FOXA,Communication Services,,0.07442776882137017,,0.03289045055339178,,0.03289045055339178,,,,0.05566175131986164,-0.01715,0.9357210947968109,,,,0.9194805653389722,0.19226985171802202,0.9357210947968109,,-0.19226985171802202,0.3358344675751199,0.7979579810209725,0.25775855028915867,-0.38144021887460355,1.4411017596018065,0.22242715903138716,-0.3007491397024713
FRT,Real Estate,,0.04047668120228101,,-0.0010606370656973813,,-0.0010606370656973813,,,0.09707471490412783,0.024061629462994855,-0.024825,0.8963093778955903,,,-0.3754453027603586,0.4958721135876053,-0.38939024512618303,0.8963093778955903,-0.8713174163479639,0.38939024512618303,0.08787483364428718,1.035562654513073,0.23531329817974456,-0.5317832456991624,0.37618457296264163,0.22181450821206494,-0.31770515673263555
FSLR,Technology,,0.04651770781119513,,0.004980389543216737,,0.004980389543216737,,,0.15306050547361955,0.167400246317159,-0.0035499999999999,0.815489817483196,,,-1.3966880262112258,1.599083767314151,0.21836288293492406,0.815489817483196,-2.9957717935253765,-0.21836288293492406,-0.9157853670038569,1.4107518212194972,0.403998872672455,-0.6229302999051498,1.864604664178842,0.5364771496261019,-0.5370179747810004
FTNT,Technology,,0.030443819197063838,,-0.011093499070914555,,-0.011093499070914555,,,0.5195708901130762,0.3214369978517056,-0.038775,-0.12985688424117195,,,1.5099350308676844,-1.5786089434314794,1.2707507404164435,-0.12985688424117195,3.0885439742991636,-1.2707507404164435,0.9293246879399081,1.100686514865306,0.32721188608190155,-0.32372618955530796,2.3185913016048647,0.37442673772818275,-0.3237261895553081
FTV,Technology,,0.042748389997436256,,0.0012110717294578632,,0.0012110717294578632,,,0.21045398126581047,0.05549320219843795,-0.0265749999999999,0.601617897479248,,,-0.9789331760646292,-0.5239358315748276,-0.5993966219022978,0.601617897479248,-0.45499734448980156,0.5993966219022978,0.17852754557623812,1.1422511218897906,0.2479640575690829,-0.3582974845280569,-0.011028836174082568,0.23065232434822133,-0.2855497059499861
GD,Industrials,,0.042992435633894446,,0.0014551173659160532,,0.0014551173659160532,,,0.1366451954469249,0.026081310198044803,-0.011175,0.22105275764629756,,,-1.2973003686878004,0.8815923732163287,-0.349301623908819,0.22105275764629756,-2.178892741904129,0.349301623908819,-0.7132756689213688,0.7270713966548634,0.19107233520169065,-0.3823596796703589,1.5934764937913735,0.17369232452386404,-0.1819797941687018
GDDY,Technology,,0.04241460313395169,,0.000877284865973299,,0.000877284865973299,,,0.37595570299239767,0.07148499721571117,-0.0206,0.5823302348885964,,,0.41466483042466873,0.07070873999296289,-0.4851882263869562,0.5823302348885964,0.34395609043170583,0.4851882263869562,0.46755217540551214,0.9497756364100863,0.24410713694779404,-0.379120608658152,0.6599195028865374,0.30714267659163547,-0.3791206086581521
GE,Industrials,,0.024375956871163014,,-0.01716136139681538,,-0.01716136139681538,,,0.1264380019109926,0.016770841789106258,-0.0037,-0.9839247990350881,,,-1.3876815259171904,1.5938019097086695,-0.472563782722367,-0.9839247990350881,-2.9814834356258597,0.472563782722367,-1.4916505373199056,1.2339989563863965,0.3190536121092222,-0.7862552847999424,5.1937296980743595,0.320394597389385,-0.44641999391486853
GEHC,Healthcare,,0.06694044894885644,,0.025403130680878044,,0.025403130680878044,,,0.24391678306255973,0.11452969986186111,-0.0074749999999999,1.2759210516860808,,,-0.7292076943622807,1.1443966459123327,0.7491876420904345,1.2759210516860808,-1.8736043402746134,-0.7491876420904345,-0.38891084385350005,1.2551585815032453,0.2199854139672951,-0.24966605357611915,0.25691959453791546,0.2925692503724883,-0.24966605357611915
GEN,Technology,,0.03725261866306189,,-0.004284699604916502,,-0.004284699604916502,,,0.21528497822584505,0.06040964480165932,-0.0176,0.27864050144345487,,,-0.9413784283590239,0.37012406991861807,-0.5644601622547989,0.27864050144345487,-1.311502498277642,0.5644601622547989,-0.30025276628271513,0.9111236167536855,0.2931764458932576,-0.4396920668947588,0.5614819334964061,0.3228622682864854,-0.40418698347459114
GEV,Industrials,,0.009893415317740874,,-0.031643902950237515,,-0.031643902950237515,,,0.12654668438217176,0.1045950220594356,-0.018625,-1.7409051408689566,,,-1.3867353215116178,0.043912617328338656,0.6957068607549416,-1.7409051408689566,-1.4306479388399564,-0.6957068607549416,-1.4077626040345534,1.3544989249701134,0.21416007479976326,-0.18129152909537938,3.215663927262593,0.42234071480963253,-0.18129152909537938
GFS,Technology,,,,,,,,,0.09538614964948816,-0.06269872259719976,,,,,-1.756708561610819,,-1.370807950753427,,,1.370807950753427,0.2741615901506854,1.485720078728516,0.4235624733904968,-0.5374064942023261,-0.30077963361845494,0.4795936590449979,-0.5374064942023261
GILD,Healthcare,,0.0459441279725044,,0.004406809704526005,,0.004406809704526005,,,0.40174587349063917,0.03997834972657198,-0.034575,0.4205164774083363,,,0.5741427273014346,-1.0219242908480868,-0.2802010450642705,0.4205164774083363,1.5960670181495213,0.2802010450642705,0.8626736072359973,0.42697240199694075,0.19039920229742516,-0.338843090552431,1.3844691517662828,0.2313006400983878,-0.22582685114141166
GIS,Consumer Defensive,,0.11188809269463294,,0.07035077442665455,,0.07035077442665455,,,0.19901807260815954,0.03923296778011407,-0.0118,1.9753242063600973,,,-1.0460516588384658,0.8417016039210681,0.597872172432182,1.9753242063600973,-1.887753262759534,-0.597872172432182,-0.08454605704621106,0.25347266650002254,0.16185920178081759,-0.42018851926448697,-0.0838222187431863,0.16551758795292834,-0.4201885192644872
GL,Financial Services,,0.09119781835326242,,0.049660500085284026,,0.049660500085284026,,,,0.05337829447645247,-0.0112,1.6881943110870008,,,,0.1924830728762109,-0.3571991840862691,1.6881943110870008,,0.3571991840862691,0.7467175612520542,0.8142874548300811,0.24870668998546314,-0.3986039883534822,0.48131161444689297,0.24962462699238586,-0.3986039883534823
GLW,Technology,,0.010996723948113334,,-0.03054059431986506,,-0.03054059431986506,,,0.17612036079717636,0.05761801390779646,-0.0257249999999999,-1.2236502482640033,,,-1.235497103208939,-0.4407811941475599,-0.584317765523709,-1.2236502482640033,-0.7947159090613791,0.584317765523709,-0.6904829098254112,1.1491634390504932,0.21990959088589404,-0.393617268533098,1.6120543694481064,0.27966105928018503,-0.3483906996938241
GM,Consumer Cyclical,,0.07335689045936397,,0.03181957219138558,,0.03181957219138558,,,0.07312689274710707,0.02271731293911421,-0.0237,1.1960451763935027,,,-1.8662528565794336,0.00117357892481989,-0.5272197706317907,1.1960451763935027,-1.8674264355042536,0.5272197706317907,-0.16310854951794218,1.3824205025123186,0.30153753191704596,-0.518643527441787,0.6693140144360703,0.34157054734359543,-0.5186435274417871
GNRC,Industrials,,0.03870178543266564,,-0.0028355328353127512,,-0.0028355328353127512,,,0.33981709308393016,0.05279506017896419,-0.0223,-0.0650463754867979,,,0.8383459782676348,-0.38045079854093594,0.009591038380402827,-0.0650463754867979,1.2187967768085708,-0.009591038380402827,0.4595819528526286,1.3783677288981773,0.3882428583962637,-0.8313743579378452,-0.2797310348332097,0.5603342068766228,-0.8313743579378451
GOOG,Communication Services,,0.03353592989140457,,-0.008001388376573826,,-0.008001388376573826,,,0.47129818956279207,0.2104371097234612,-0.0226749999999999,-0.5487932569412757,,,1.259534039153769,0.5827269661349599,1.8668827676916686,-0.5487932569412757,0.6768070730188092,-1.8668827676916686,-0.3221710271073204,1.037670314361636,0.24180479395094656,-0.4015666235969084,2.1988145984759484,0.27584348583119706,-0.4015666235969084
GOOGL,Communication Services,,0.03364057114269144,,-0.00789674712528695,,-0.00789674712528695,,,0.47129818956279207,0.2104371097234612,-0.0226749999999999,-0.5450254357634585,,,1.259534039153769,0.5827269661349599,1.8668827676916686,-0.5450254357634585,0.6768070730188092,-1.8668827676916686,-0.3206638986361935,1.0412777928160342,0.24378411473352002,-0.40403668163329065,2.20055970467854,0.2753528801893976,-0.40403668163329054
GPC,Consumer Cyclical,,0.04066003356307049,,-0.0008772847049079019,,-0.0008772847049079019,,,0.4394892577912651,0.08276228069445583,-0.007775,-0.2940966332649659,,,0.38379212158394865,1.5656097082772455,-0.15574592134833376,-0.2940966332649659,-1.181817586693297,0.15574592134833376,-0.5592165037136384,0.9020916425761241,0.23722142109716476,-0.3793312862369864,0.47731224525463056,0.2465079996000026,-0.34152014065556646
GPN,Industrials,,0.07497040762220981,,0.03343308935423142,,0.03343308935423142,,,0.12779721515566006,-0.04401089703417144,-0.0241249999999999,1.9677288335241587,,,-1.3758228033510216,-0.5866198236167146,-1.2215918289203946,1.9677288335241587,-0.789202979734307,1.2215918289203946,0.7157287073000197,0.9961149409475478,0.31324146175241985,-0.6367380680427692,-0.5939911331095303,0.3253504729093681,-0.6367380680427692
GRMN,Technology,,0.04116126391560423,,-0.00037605435237416523,,-0.00037605435237416523,,,0.40758100603692143,0.16218639828658693,-0.0017,0.5094717683432887,,,0.6792659549570754,1.7276847984107744,0.18003422556696064,0.5094717683432887,-1.048418843453699,-0.18003422556696064,-0.25158567515755625,1.0000855119951777,0.2208390549963505,-0.5251667142342819,0.9216505130048491,0.2554008708232943,-0.525166714234282
GS,Financial Services,,0.06219955531907544,,0.02066223705109705,,0.02066223705109705,,,,0.07965581834776597,,0.2996056225171116,,,,,-0.03649891428831656,0.2996056225171116,,0.03649891428831656,0.12714203186450795,1.4256110071252617,0.25438547321725863,-0.3992746225982896,2.8422787417228617,0.2809276065876989,-0.27353923207388176
GWW,Industrials,,0.041265288267201355,,-0.00027203000077703765,,-0.00027203000077703765,,,0.7722437953739659,0.07004310344827586,-0.01145,0.1060785983496376,,,2.864355135278256,0.8523482142125429,0.24181608273226354,0.1060785983496376,2.012006921065713,-0.24181608273226354,0.7988709912196876,1.139640193859634,0.240126982633963,-0.34383875052794055,1.4066382989456998,0.26613434960924337,-0.20419398560899404
HAL,Energy,,0.07762060296292815,,0.03608328469494976,,0.03608328469494976,,,0.14955555117567063,0.0089456106870229,-0.026775,0.9021496875362016,,,-0.19401237300666627,1.0039552313470816,-0.7905347801758226,0.9021496875362016,-1.197967604353748,0.7905347801758226,0.039779789308146046,1.8260990613855643,0.4467949781112373,-0.8692086315754641,0.8117829528489102,0.4349778552545869,-0.5024093387126214
HAS,Consumer Cyclical,,-0.06465267186266963,,-0.10618999013064802,,-0.10618999013064802,,,0.4460673159946096,-0.24556952742613594,-0.021475,-2.832329994630686,,,0.4291080654255651,0.24312504813875224,-1.8853899082943513,-2.832329994630686,0.18598301728681288,1.8853899082943513,-0.6814608092786791,0.7412653005287224,0.31149900508025513,-0.5653369639005177,-0.004191428304379796,0.27668608472609285,-0.5167138110454005
HBAN,Financial Services,,0.08540471866394177,,0.043867400395963374,,0.043867400395963374,,,,0.05823442514390505,-0.0005749999999999,1.45526926887125,,,,1.0922087615349947,-0.2983321403897399,1.45526926887125,,0.2983321403897399,0.641774135626448,1.2208496295188715,0.3165067265916221,-0.4519048799911388,0.6266494485244309,0.2849522718972419,-0.3425498504632958
HCA,Healthcare,,0.04997797094500574,,0.008440652677027344,,0.008440652677027344,,,0.4989719100652103,0.03759215043831367,-0.0392,0.5957151347373182,,,1.3047162367329443,-1.3481830236468244,-0.31336526371748363,0.5957151347373182,2.652899260379769,0.31336526371748363,1.3621188107903317,1.472547462698093,0.28016523042226193,-0.3900655738024309,2.315894772444552,0.32862571028504595,-0.34243858112322034
HD,Consumer Cyclical,,0.039637844791658786,,-0.0018994734763196075,,-0.0018994734763196075,,,0.5608206037357134,0.033073126406872766,-0.02,-0.34235617936623447,,,1.1716952641516796,0.4019765219352035,-0.46399947150502824,-0.34235617936623447,0.7697187422164761,0.46399947150502824,0.26374491944110234,1.0505498525865336,0.21809565562412475,-0.33093714214763104,0.5095116173932819,0.23836265247402144,-0.3309371421476308
HIG,Financial Services,,0.08770573895998755,,0.04616842069200916,,0.04616842069200916,,,,0.058105406978215215,-0.0097,1.5509189799340595,,,,0.3258516562545579,-0.2998993379591799,1.5509189799340595,,0.2998993379591799,0.6803474595654597,0.8418275880055647,0.24076513121090523,-0.42674082876027375,2.2329669837460817,0.23743065955981632,-0.14068705894933942
HII,Industrials,,0.043158031093701664,,0.0016207128257232709,,0.0016207128257232709,,,0.12078272604588394,0.06967285587975243,-0.026025,0.2320474196964818,,,-1.436430190404968,-0.7952813486925254,0.23685164002246006,0.2320474196964818,-0.6411488417124427,-0.23685164002246006,-0.21101089681087634,0.6484400610201595,0.27537902895502153,-0.4517955282310945,1.1536830608796667,0.2939866649192521,-0.38306480858010084
HLT,Consumer Cyclical,,0.02524513323247155,,-0.016292185035506845,,-0.016292185035506845,,,0.19098192086927163,0.0106119336595285,-0.01815,-0.992339442433842,,,-1.2723453354224905,0.5979148018979297,-0.6005091607439701,-0.992339442433842,-1.8702601373204202,0.6005091607439701,-1.0249379997529109,1.2496796647681716,0.2827612914379922,-0.3837821968334285,1.669012195193726,0.2656628982551525,-0.2847810438054934
HOLX,Healthcare,,0.031174089710767693,,-0.0103632285572107,,-0.0103632285572107,,,0.2374964170065189,-0.009448712612906491,-0.024075,-0.23685982863723676,,,-0.7797127862004312,-0.1847866278333241,-0.9418566393601036,-0.23685982863723676,-0.594926158367107,0.9418566393601036,-0.14434306692971682,0.9906079515778571,0.25397310279773433,-0.3441704377072844,0.07189355443605794,0.20774730421029827,-0.3233345039248229
HON,Industrials,,0.048899879640575995,,0.007362561372597602,,0.007362561372597602,,,0.20146531051021252,0.13111396385351007,-0.02725,0.6074164997403084,,,-0.6598827194545253,-0.925698698664912,1.0236902262090886,0.6074164997403084,0.2658159792103867,-1.0236902262090886,0.14455494633846033,1.047037122254147,0.17795238020268506,-0.26855151259357923,0.11150746510877396,0.21061251441645382,-0.26855151259357946
HOOD,Financial Services,,0.015035286827425507,,-0.026502031440552888,,-0.026502031440552888,,,0.09153795559184415,-0.14564891404247085,-0.011275,-1.9452850836554711,,,-0.9347275841889123,0.18579006569450301,-2.1967953061430134,-1.9452850836554711,-1.1205176498834153,2.1967953061430134,-0.7869620321869519,2.42971324850734,0.5293081696006124,-0.8163357310610866,2.708676954519477,0.7504087373210262,-0.8163357310610866
HPE,Technology,,0.03624733357550018,,-0.005289984692478211,,-0.005289984692478211,,,0.13587974182570098,0.27095247485703017,-0.02575,0.2186142290837441,,,-1.510516618564938,-0.4432375016739802,0.9496070052608936,0.2186142290837441,-1.0672791168909577,-0.9496070052608936,-0.5293873561750642,1.355715383882073,0.2651975698349993,-0.4915638535161545,1.4721727708291117,0.30677879827774324,-0.27144774880760214
HPQ,Technology,,0.1042617933184592,,0.0627244750504808,,0.0627244750504808,,,0.2903258578213497,0.04716361438818676,-0.010825,2.678754247853213,,,-0.3230506334553124,1.011298390782789,-0.6581977222277474,2.678754247853213,-1.3343490242381013,0.6581977222277474,0.6694016338915942,1.1487822375105239,0.2568001117898175,-0.3823399232881125,0.41526710218069685,0.3026051330282711,-0.34859677206827655
HRL,Consumer Defensive,,0.06264185006751044,,0.021104531799532047,,0.021104531799532047,,,0.14645261452395203,0.029201722981343062,-0.00805,0.6714778837257731,,,-1.427359514762724,1.1495777135443341,0.421573344463446,0.6714778837257731,-2.576937228307058,-0.421573344463446,-0.8464984067252034,0.1253877622030084,0.20871274856044864,-0.5372717054387788,-0.4588469221963055,0.20848095326554986,-0.5372717054387784
