symbol,period_end_date,wc_accruals_over_assets
MAS,2025-06-30,0.0208
MCD,2021-03-31,-0.0017
MCD,2021-06-30,0.0087
MCD,2021-09-30,-0.0253
MCD,2021-12-31,0.0099
MCD,2022-03-31,-0.0064
MCD,2022-06-30,0.0296
MCD,2022-09-30,-0.0028
MCD,2022-12-31,-0.0457
MCD,2023-03-31,-0.0105
MCD,2023-06-30,-0.0064
MCD,2023-09-30,-0.0346
MCD,2023-12-31,-0.0478
MCD,2024-03-31,-0.0057
MCD,2024-06-30,-0.0083
MCD,2024-09-30,-0.0558
MCD,2024-12-31,-0.0076
MCD,2025-03-31,-0.0391
MCD,2025-06-30,-0.0010
MCHP,2021-03-31,-0.0785
MCHP,2021-06-30,0.0815
MCHP,2021-09-30,-0.0010
MCHP,2021-12-31,-0.0066
MCHP,2022-03-31,0.0042
MCHP,2022-06-30,0.0028
MCHP,2022-09-30,0.0032
MCHP,2022-12-31,-0.0412
MCHP,2023-03-31,-0.1375
MCHP,2023-06-30,-0.0100
MCHP,2023-09-30,0.0778
MCHP,2023-12-31,-0.0547
MCHP,2024-03-31,-0.0662
MCHP,2024-06-30,-0.0169
MCHP,2024-09-30,-0.0154
MCHP,2024-12-31,-0.0525
MCHP,2025-03-31,-0.0541
MCHP,2025-06-30,-0.0586
MCK,2021-03-31,-0.0323
MCK,2021-06-30,0.0329
MCK,2021-09-30,-0.0071
MCK,2021-12-31,-0.0046
MCK,2022-03-31,-0.0326
MCK,2022-06-30,0.0273
MCK,2022-09-30,-0.0123
MCK,2022-12-31,-0.0242
MCK,2023-03-31,-0.0472
MCK,2023-06-30,0.0276
MCK,2023-09-30,-0.0144
MCK,2023-12-31,-0.0018
MCK,2024-03-31,-0.0570
MCK,2024-06-30,0.0333
MCK,2024-09-30,-0.0248
MCK,2024-12-31,0.0424
MCK,2025-03-31,-0.0955
MCK,2025-06-30,0.0236
MCO,2021-03-31,0.0068
MCO,2021-06-30,0.0089
MCO,2021-09-30,-0.0119
MCO,2021-12-31,-0.0009
MCO,2022-03-31,0.0074
MCO,2022-06-30,0.0096
MCO,2022-09-30,0.0038
MCO,2022-12-31,-0.0273
MCO,2023-03-31,-0.0143
MCO,2023-06-30,-0.0158
MCO,2023-09-30,-0.0190
MCO,2023-12-31,-0.0287
MCO,2024-03-31,-0.0117
MCO,2024-06-30,-0.0089
MCO,2024-09-30,-0.0217
MCO,2024-12-31,-0.0416
MCO,2025-03-31,-0.0054
MCO,2025-06-30,0.0014
MCO,2025-09-30,-0.0140
MDLZ,2021-03-31,0.0032
MDLZ,2021-06-30,0.0057
MDLZ,2021-09-30,0.0048
MDLZ,2021-12-31,-0.0048
MDLZ,2022-03-31,-0.0031
MDLZ,2022-06-30,0.0019
MDLZ,2022-09-30,-0.0141
MDLZ,2022-12-31,-0.0402
MDLZ,2023-03-31,0.0179
MDLZ,2023-06-30,-0.0133
MDLZ,2023-09-30,-0.0087
MDLZ,2023-12-31,-0.0219
MDLZ,2024-03-31,0.0199
MDLZ,2024-06-30,-0.0173
MDLZ,2024-09-30,-0.0365
MDLZ,2024-12-31,0.0088
MDLZ,2025-03-31,-0.0391
MDLZ,2025-06-30,-0.0027
MDT,2021-04-30,0.0025
MDT,2021-07-31,0.0092
MDT,2021-10-31,0.0021
MDT,2022-01-31,-0.0028
MDT,2022-04-30,-0.0020
MDT,2022-07-31,0.0123
MDT,2022-10-31,0.0046
MDT,2023-01-31,-0.0105
MDT,2023-04-30,-0.0330
MDT,2023-07-31,-0.0211
MDT,2023-10-31,-0.0012
MDT,2024-01-31,-0.0215
MDT,2024-04-30,-0.0425
MDT,2024-07-31,0.0053
MDT,2024-10-31,-0.0082
MDT,2025-01-31,-0.0291
MDT,2025-04-30,-0.0373
MDT,2025-07-31,0.0045
MET,2021-03-31,0.0133
MET,2021-06-30,-0.0029
MET,2021-09-30,0.0038
MET,2021-12-31,-0.0033
MET,2022-03-31,0.0017
MET,2022-06-30,0.0126
MET,2022-09-30,-0.0061
MET,2022-12-31,-0.0144
MET,2023-03-31,0.0008
MET,2023-06-30,-0.0001
MET,2023-09-30,0.0153
MET,2023-12-31,-0.0147
MET,2024-03-31,0.0094
MET,2024-06-30,0.0041
MET,2024-09-30,-0.0244
MET,2024-12-31,0.0163
MET,2025-03-31,-0.0097
MET,2025-06-30,-0.0114
META,2021-09-30,-0.0130
META,2021-12-31,-0.0119
META,2022-03-31,-0.0196
META,2022-06-30,-0.0060
META,2022-09-30,0.0033
META,2022-12-31,-0.0590
META,2023-03-31,-0.0251
META,2023-06-30,-0.0441
META,2023-09-30,-0.0353
META,2023-12-31,-0.0444
META,2024-03-31,-0.0100
META,2024-06-30,-0.0211
META,2024-09-30,-0.0639
META,2024-12-31,-0.0515
META,2025-03-31,-0.0231
META,2025-06-30,-0.0178
MGM,2021-03-31,0.0023
MGM,2021-06-30,-0.0044
MGM,2021-09-30,-0.0057
MGM,2021-12-31,0.0020
MGM,2022-03-31,0.0044
MGM,2022-06-30,0.0033
MGM,2022-09-30,-0.0030
MGM,2022-12-31,-0.0741
MGM,2023-03-31,-0.0069
MGM,2023-06-30,-0.0065
MGM,2023-09-30,-0.0166
MGM,2023-12-31,-0.0227
MGM,2024-03-31,-0.0057
MGM,2024-06-30,-0.0054
MGM,2024-09-30,-0.0229
MGM,2024-12-31,-0.0219
MGM,2025-03-31,-0.0033
MGM,2025-06-30,-0.0110
MHK,2021-03-31,0.0100
MHK,2021-06-30,0.0098
MHK,2021-09-30,-0.0075
MHK,2021-12-31,0.0084
MHK,2022-03-31,0.0261
MHK,2022-06-30,0.0226
MHK,2022-09-30,0.0019
MHK,2022-12-31,-0.0965
MHK,2023-03-31,-0.0064
MHK,2023-06-30,-0.0254
MHK,2023-09-30,-0.1199
MHK,2023-12-31,-0.1057
MHK,2024-03-31,-0.0071
MHK,2024-06-30,-0.0206
MHK,2024-09-30,-0.0387
MHK,2024-12-31,-0.0629
MHK,2025-03-31,0.0094
MHK,2025-06-30,-0.0127
MKC,2021-02-28,0.0536
MKC,2021-05-31,0.0084
MKC,2021-08-31,-0.0149
MKC,2021-11-30,-0.0051
MKC,2022-02-28,0.0159
MKC,2022-05-31,0.0032
MKC,2022-08-31,-0.0531
MKC,2022-11-30,-0.0198
MKC,2023-02-28,0.0056
MKC,2023-05-31,0.0510
MKC,2023-08-31,-0.0092
MKC,2023-11-30,-0.0365
MKC,2024-02-29,0.0066
MKC,2024-05-31,-0.0049
MKC,2024-08-31,-0.0688
MKC,2024-11-30,0.0124
MKC,2025-02-28,0.0134
MKC,2025-05-31,-0.0047
MKC,2025-08-31,-0.0014
MLM,2021-03-31,0.0007
MLM,2021-06-30,0.0143
MLM,2021-09-30,0.0007
MLM,2021-12-31,-0.0016
MLM,2022-03-31,0.0050
MLM,2022-06-30,0.0099
MLM,2022-09-30,0.0040
MLM,2022-12-31,-0.0488
MLM,2023-03-31,0.0042
MLM,2023-06-30,-0.0120
MLM,2023-09-30,-0.0187
MLM,2023-12-31,-0.0049
MLM,2024-03-31,-0.0738
MLM,2024-06-30,0.0131
MLM,2024-09-30,-0.0231
MLM,2024-12-31,-0.0555
MLM,2025-03-31,-0.0202
MLM,2025-06-30,-0.0046
MMC,2021-03-31,0.0244
MMC,2021-06-30,0.0173
MMC,2021-09-30,-0.0318
MMC,2021-12-31,0.0011
MMC,2022-03-31,0.0168
MMC,2022-06-30,-0.0055
MMC,2022-09-30,-0.0233
MMC,2022-12-31,-0.0157
MMC,2023-03-31,0.0100
MMC,2023-06-30,-0.3036
MMC,2023-09-30,-0.0388
MMC,2023-12-31,0.0030
MMC,2024-03-31,0.0364
MMC,2024-06-30,-0.0018
MMC,2024-09-30,-0.0323
MMC,2024-12-31,-0.0147
MMC,2025-03-31,0.0062
MMC,2025-06-30,0.0074
MMC,2025-09-30,-0.0508
MMM,2021-03-31,0.0087
MMM,2021-06-30,0.0036
MMM,2021-09-30,-0.0073
MMM,2021-12-31,-0.0025
MMM,2022-03-31,0.0195
MMM,2022-06-30,0.0016
MMM,2022-09-30,-0.0059
MMM,2022-12-31,-0.0484
MMM,2023-03-31,-0.0048
MMM,2023-06-30,-0.0173
MMM,2023-09-30,-0.1285
MMM,2023-12-31,-0.0519
MMM,2024-03-31,-0.0032
MMM,2024-06-30,-0.0589
MMM,2024-09-30,0.0548
MMM,2024-12-31,-0.0502
MMM,2025-03-31,0.0311
MMM,2025-06-30,0.0293
MMM,2025-09-30,-0.0009
MNST,2021-03-31,0.0247
MNST,2021-06-30,0.0035
MNST,2021-09-30,0.0007
MNST,2021-12-31,0.0165
MNST,2022-03-31,0.0409
MNST,2022-06-30,0.0202
MNST,2022-09-30,-0.0254
MNST,2022-12-31,0.0131
MNST,2023-03-31,-0.0070
MNST,2023-06-30,0.0133
MNST,2023-09-30,-0.0142
MNST,2023-12-31,-0.0018
MNST,2024-03-31,0.0052
MNST,2024-06-30,-0.0064
MNST,2024-09-30,-0.0322
MNST,2024-12-31,-0.0124
MNST,2025-03-31,-0.0106
MNST,2025-06-30,0.0078
MO,2021-03-31,-0.0182
MO,2021-06-30,0.0599
MO,2021-09-30,-0.0111
MO,2021-12-31,-0.0503
MO,2022-03-31,-0.0268
MO,2022-06-30,0.0739
MO,2022-09-30,-0.0271
MO,2022-12-31,0.0288
MO,2023-03-31,-0.0203
MO,2023-06-30,-0.0169
MO,2023-09-30,-0.0685
MO,2023-12-31,-0.0310
MO,2024-03-31,-0.0296
MO,2024-06-30,0.1332
MO,2024-09-30,-0.0156
MO,2024-12-31,-0.0388
MO,2025-03-31,-0.0307
MO,2025-06-30,0.0397
MOH,2021-03-31,-0.0273
MOH,2021-06-30,-0.0291
MOH,2021-09-30,-0.0259
MOH,2021-12-31,-0.0570
MOH,2022-03-31,-0.0052
MOH,2022-06-30,-0.0068
MOH,2022-09-30,0.0111
MOH,2022-12-31,0.0143
MOH,2023-03-31,-0.0457
MOH,2023-06-30,-0.0118
MOH,2023-09-30,-0.0656
MOH,2023-12-31,0.0535
MOH,2024-03-31,-0.0062
MOH,2024-06-30,0.0317
MOH,2024-09-30,-0.0389
MOH,2024-12-31,0.0238
MOH,2025-03-31,-0.0081
MOH,2025-06-30,0.0315
MOH,2025-09-30,0.0029
MOS,2021-03-31,-0.0055
MOS,2021-06-30,-0.0129
MOS,2021-09-30,0.0179
MOS,2021-12-31,0.0167
MOS,2022-03-31,0.0310
MOS,2022-06-30,0.0035
MOS,2022-09-30,0.0188
MOS,2022-12-31,-0.0605
MOS,2023-03-31,0.0136
MOS,2023-06-30,-0.0487
MOS,2023-09-30,-0.0478
MOS,2023-12-31,-0.0494
MOS,2024-03-31,0.0135
MOS,2024-06-30,-0.0381
MOS,2024-09-30,-0.0344
MOS,2024-12-31,-0.0687
MOS,2025-03-31,-0.0263
MOS,2025-06-30,-0.0166
MPC,2021-03-31,0.0044
MPC,2021-06-30,-0.1497
MPC,2021-09-30,0.0240
MPC,2021-12-31,-0.0202
MPC,2022-03-31,-0.0066
MPC,2022-06-30,0.0000
MPC,2022-09-30,0.0231
MPC,2022-12-31,-0.0295
MPC,2023-03-31,-0.0142
MPC,2023-06-30,-0.0264
MPC,2023-09-30,-0.0396
MPC,2023-12-31,-0.0207
MPC,2024-03-31,-0.0018
MPC,2024-06-30,-0.0261
MPC,2024-09-30,-0.0280
MPC,2024-12-31,-0.0473
MPC,2025-03-31,-0.0261
MPC,2025-06-30,-0.0107
MPWR,2021-03-31,-0.0040
MPWR,2021-06-30,0.0015
MPWR,2021-09-30,-0.0021
MPWR,2021-12-31,0.0513
MPWR,2022-03-31,0.0164
MPWR,2022-06-30,0.0377
MPWR,2022-09-30,0.0161
MPWR,2022-12-31,0.0363
MPWR,2023-03-31,-0.0134
MPWR,2023-06-30,0.0167
MPWR,2023-09-30,-0.0116
MPWR,2023-12-31,-0.0004
MPWR,2024-03-31,-0.0395
MPWR,2024-06-30,0.0059
MPWR,2024-09-30,-0.0159
MPWR,2024-12-31,0.0092
MPWR,2025-03-31,-0.0068
MPWR,2025-06-30,-0.0054
MRK,2021-03-31,0.0131
MRK,2021-06-30,0.0509
MRK,2021-09-30,-0.0094
MRK,2021-12-31,0.0099
MRK,2022-03-31,0.0155
MRK,2022-06-30,-0.0105
MRK,2022-09-30,0.0046
MRK,2022-12-31,-0.0456
MRK,2023-03-31,0.0055
MRK,2023-06-30,-0.0148
MRK,2023-09-30,-0.0287
MRK,2023-12-31,-0.0429
MRK,2024-03-31,0.0034
MRK,2024-06-30,-0.0188
MRK,2024-09-30,-0.0687
MRK,2024-12-31,-0.0342
MRK,2025-03-31,-0.0006
MRK,2025-06-30,0.0018
MRNA,2021-03-31,-0.1770
MRNA,2021-06-30,-0.0962
MRNA,2021-09-30,0.0228
MRNA,2021-12-31,0.0726
MRNA,2022-03-31,0.0299
MRNA,2022-06-30,0.0692
MRNA,2022-09-30,0.0111
MRNA,2022-12-31,-0.0353
MRNA,2023-03-31,0.0413
MRNA,2023-06-30,-0.0358
MRNA,2023-09-30,-0.0268
MRNA,2023-12-31,-0.0367
MRNA,2024-03-31,-0.0010
MRNA,2024-06-30,0.0056
MRNA,2024-09-30,0.1102
MRNA,2024-12-31,-0.1218
MRNA,2025-03-31,0.0168
MRNA,2025-06-30,0.0211
MSCI,2021-03-31,0.0064
MSCI,2021-06-30,0.0011
MSCI,2021-09-30,-0.0183
MSCI,2021-12-31,-0.0139
MSCI,2022-03-31,0.0043
MSCI,2022-06-30,0.0086
MSCI,2022-09-30,0.0142
MSCI,2022-12-31,-0.0486
MSCI,2023-03-31,-0.0038
MSCI,2023-06-30,-0.0168
MSCI,2023-09-30,-0.0257
MSCI,2023-12-31,-0.0440
MSCI,2024-03-31,-0.0041
MSCI,2024-06-30,-0.0167
MSCI,2024-09-30,-0.0439
MSCI,2024-12-31,-0.0496
MSCI,2025-03-31,0.0008
MSCI,2025-06-30,-0.0126
MSFT,2021-03-31,-0.0125
MSFT,2021-06-30,-0.0080
MSFT,2021-09-30,-0.0211
MSFT,2021-12-31,0.0292
MSFT,2022-03-31,-0.0081
MSFT,2022-06-30,-0.0027
MSFT,2022-09-30,-0.0088
MSFT,2022-12-31,0.0131
MSFT,2023-03-31,-0.0284
MSFT,2023-06-30,-0.0500
MSFT,2023-09-30,-0.0224
MSFT,2023-12-31,-0.0079
MSFT,2024-03-31,-0.0194
MSFT,2024-06-30,-0.0519
MSFT,2024-09-30,-0.0322
MSFT,2024-12-31,-0.0016
MSFT,2025-03-31,-0.0529
MSFT,2025-06-30,-0.0705
MSI,2021-03-31,-0.0054
MSI,2021-06-30,0.0024
MSI,2021-09-30,0.0084
MSI,2021-12-31,-0.0152
MSI,2022-03-31,0.0034
MSI,2022-06-30,0.0322
MSI,2022-09-30,0.0191
MSI,2022-12-31,-0.0971
MSI,2023-03-31,0.0294
MSI,2023-06-30,0.0102
MSI,2023-09-30,-0.0222
MSI,2023-12-31,-0.0703
MSI,2024-03-31,0.0012
MSI,2024-06-30,0.0187
MSI,2024-09-30,-0.0220
MSI,2024-12-31,-0.0529
MSI,2025-03-31,0.0007
MSI,2025-06-30,0.0137
MTB,2021-03-31,-0.0494
MTB,2021-06-30,-0.0123
MTB,2021-09-30,-0.0268
MTB,2021-12-31,-0.0228
MTB,2022-03-31,0.0248
MTB,2022-06-30,-0.0477
MTB,2022-09-30,0.0290
MTB,2022-12-31,0.0035
MTB,2023-03-31,0.0125
MTB,2023-06-30,-0.0200
MTB,2023-09-30,-0.0125
MTB,2023-12-31,0.0185
MTB,2024-03-31,-0.0106
MTB,2024-06-30,0.0318
MTB,2024-09-30,-0.0101
MTB,2024-12-31,0.0228
MTB,2025-03-31,-0.0253
MTB,2025-06-30,0.0100
MTCH,2021-03-31,0.0346
MTCH,2021-06-30,-0.0212
MTCH,2021-09-30,0.0204
MTCH,2021-12-31,-0.1163
MTCH,2022-03-31,0.0002
MTCH,2022-06-30,0.0951
MTCH,2022-09-30,-0.0032
MTCH,2022-12-31,-0.1025
MTCH,2023-03-31,0.0127
MTCH,2023-06-30,-0.0036
MTCH,2023-09-30,-0.0222
MTCH,2023-12-31,-0.0170
MTCH,2024-03-31,-0.0204
MTCH,2024-06-30,0.0130
MTCH,2024-09-30,-0.0292
MTCH,2024-12-31,-0.0485
MTCH,2025-03-31,-0.0320
MTCH,2025-06-30,-0.0104
MTD,2021-03-31,0.0038
MTD,2021-06-30,-0.0123
MTD,2021-09-30,-0.0101
MTD,2021-12-31,0.0031
MTD,2022-03-31,0.0260
MTD,2022-06-30,-0.0021
MTD,2022-09-30,-0.0063
MTD,2022-12-31,-0.0174
MTD,2023-03-31,0.0099
MTD,2023-06-30,-0.0292
MTD,2023-09-30,-0.0350
MTD,2023-12-31,-0.0560
MTD,2024-03-31,-0.0029
MTD,2024-06-30,-0.0356
MTD,2024-09-30,-0.0312
MTD,2024-12-31,-0.0306
MTD,2025-03-31,-0.0141
MTD,2025-06-30,-0.0178
MU,2021-02-28,0.0167
MU,2021-05-31,0.0011
MU,2021-08-31,-0.0007
MU,2021-11-30,-0.0131
MU,2022-02-28,0.0059
MU,2022-05-31,0.0154
MU,2022-08-31,-0.0086
MU,2022-11-30,-0.0141
MU,2023-02-28,-0.0564
MU,2023-05-31,-0.0808
MU,2023-08-31,-0.1113
MU,2023-11-30,-0.0331
MU,2024-02-29,-0.0352
MU,2024-05-31,-0.0880
MU,2024-08-31,-0.1302
MU,2024-11-30,-0.0150
MU,2025-02-28,-0.0475
MU,2025-05-31,-0.1029
MU,2025-08-31,-0.1020
NCLH,2021-03-31,0.0016
NCLH,2021-06-30,0.0212
NCLH,2021-09-30,0.0030
NCLH,2021-12-31,-0.0132
NCLH,2022-03-31,-0.0416
NCLH,2022-06-30,-0.0370
NCLH,2022-09-30,0.0063
NCLH,2022-12-31,-0.0676
NCLH,2023-03-31,-0.0335
NCLH,2023-06-30,-0.0336
NCLH,2023-09-30,-0.0074
NCLH,2023-12-31,-0.0533
NCLH,2024-03-31,-0.0350
NCLH,2024-06-30,-0.0393
NCLH,2024-09-30,-0.0073
NCLH,2024-12-31,-0.0539
NCLH,2025-03-31,-0.0651
NCLH,2025-06-30,-0.0237
NDAQ,2021-03-31,-0.0377
NDAQ,2021-06-30,0.0212
NDAQ,2021-09-30,-0.0040
NDAQ,2021-12-31,-0.0240
NDAQ,2022-03-31,-0.0164
NDAQ,2022-06-30,0.0054
NDAQ,2022-09-30,0.0203
NDAQ,2022-12-31,-0.0163
NDAQ,2023-03-31,0.0037
NDAQ,2023-06-30,0.0028
NDAQ,2023-09-30,0.0024
NDAQ,2023-12-31,-0.0204
NDAQ,2024-03-31,-0.0070
NDAQ,2024-06-30,-0.0248
NDAQ,2024-09-30,-0.0082
NDAQ,2024-12-31,-0.0214
NDAQ,2025-03-31,-0.0246
NDAQ,2025-06-30,-0.0134
NDAQ,2025-09-30,0.0048
NDSN,2021-04-30,-0.0030
NDSN,2021-07-31,0.0036
NDSN,2021-10-31,-0.0075
NDSN,2022-01-31,0.0089
NDSN,2022-04-30,0.0102
NDSN,2022-07-31,0.0092
NDSN,2022-10-31,-0.0086
NDSN,2023-01-31,0.0057
NDSN,2023-04-30,-0.0094
NDSN,2023-07-31,-0.0182
NDSN,2023-10-31,-0.0105
NDSN,2024-01-31,-0.0232
NDSN,2024-04-30,-0.0051
NDSN,2024-07-31,-0.0206
NDSN,2024-10-31,-0.0068
NDSN,2025-01-31,-0.0099
NDSN,2025-04-30,-0.0026
NDSN,2025-07-31,-0.0253
NEE,2021-03-31,0.0056
NEE,2021-06-30,-0.0110
NEE,2021-09-30,-0.0033
NEE,2021-12-31,-0.0042
NEE,2022-03-31,0.0051
NEE,2022-06-30,-0.0064
NEE,2022-09-30,-0.0137
NEE,2022-12-31,-0.0167
NEE,2023-03-31,0.0107
NEE,2023-06-30,-0.0126
NEE,2023-09-30,-0.0236
NEE,2023-12-31,-0.0456
NEE,2024-03-31,0.0157
NEE,2024-06-30,-0.0198
NEE,2024-09-30,-0.0345
NEE,2024-12-31,-0.0406
NEE,2025-03-31,0.0052
NEE,2025-06-30,-0.0104
NEM,2021-03-31,0.0075
NEM,2021-06-30,0.0043
NEM,2021-09-30,0.0007
NEM,2021-12-31,-0.0079
NEM,2022-03-31,0.0060
NEM,2022-06-30,-0.0050
NEM,2022-09-30,0.0022
NEM,2022-12-31,-0.0653
NEM,2023-03-31,0.0003
NEM,2023-06-30,-0.0274
NEM,2023-09-30,-0.0445
NEM,2023-12-31,-0.0348
NEM,2024-03-31,0.0503
NEM,2024-06-30,-0.0256
NEM,2024-09-30,-0.0448
NEM,2024-12-31,-0.0645
NEM,2025-03-31,-0.0714
NEM,2025-06-30,-0.0382
NEM,2025-09-30,-0.0177
NFLX,2021-03-31,-0.0002
NFLX,2021-06-30,0.0062
NFLX,2021-09-30,-0.0037
NFLX,2021-12-31,-0.0066
NFLX,2022-03-31,0.0177
NFLX,2022-06-30,0.0038
NFLX,2022-09-30,0.0088
NFLX,2022-12-31,-0.2917
NFLX,2023-03-31,-0.0915
NFLX,2023-06-30,-0.1423
NFLX,2023-09-30,-0.2072
NFLX,2023-12-31,-0.3096
NFLX,2024-03-31,-0.0839
NFLX,2024-06-30,-0.1710
NFLX,2024-09-30,-0.2370
NFLX,2024-12-31,-0.2845
NFLX,2025-03-31,-0.0578
NFLX,2025-06-30,-0.1286
NFLX,2025-09-30,-0.2343
NI,2021-03-31,0.0010
NI,2021-06-30,-0.0076
NI,2021-09-30,-0.0012
NI,2021-12-31,0.0040
NI,2022-03-31,0.0011
NI,2022-06-30,-0.0137
NI,2022-09-30,0.0061
NI,2022-12-31,-0.0276
NI,2023-03-31,-0.0094
NI,2023-06-30,-0.0310
NI,2023-09-30,-0.0103
NI,2023-12-31,-0.0150
NI,2024-03-31,-0.0075
NI,2024-06-30,-0.0192
NI,2024-09-30,-0.0406
NI,2024-12-31,-0.0284
NI,2025-03-31,-0.0068
NI,2025-06-30,-0.0218
NKE,2021-02-28,0.0100
NKE,2021-05-31,-0.0037
NKE,2021-08-31,0.0340
NKE,2021-11-30,-0.0315
NKE,2022-02-28,0.0377
NKE,2022-05-31,0.0078
NKE,2022-08-31,0.0392
NKE,2022-11-30,0.0016
NKE,2023-02-28,-0.0402
NKE,2023-05-31,-0.0468
NKE,2023-08-31,0.0415
NKE,2023-11-30,-0.0450
NKE,2024-02-29,-0.0320
NKE,2024-05-31,-0.0474
NKE,2024-08-31,0.0191
NKE,2024-11-30,-0.0136
NKE,2025-02-28,-0.0420
NKE,2025-05-31,-0.0311
NKE,2025-08-31,0.0154
NOC,2021-03-31,-0.0114
NOC,2021-06-30,-0.0033
NOC,2021-09-30,-0.0042
NOC,2021-12-31,-0.0162
NOC,2022-03-31,0.0276
NOC,2022-06-30,0.0229
NOC,2022-09-30,-0.0395
NOC,2022-12-31,-0.0656
NOC,2023-03-31,0.0275
NOC,2023-06-30,-0.0339
NOC,2023-09-30,0.0198
NOC,2023-12-31,-0.0754
NOC,2024-03-31,-0.0074
NOC,2024-06-30,-0.0239
NOC,2024-09-30,-0.0237
NOC,2024-12-31,-0.0713
NOC,2025-03-31,0.0303
NOC,2025-06-30,0.0075
NOC,2025-09-30,-0.0062
NOW,2021-03-31,-0.0330
NOW,2021-06-30,0.0031
NOW,2021-09-30,0.0135
NOW,2021-12-31,-0.0492
NOW,2022-03-31,-0.0363
NOW,2022-06-30,0.0082
NOW,2022-09-30,0.0300
NOW,2022-12-31,-0.1237
NOW,2023-03-31,-0.0403
NOW,2023-06-30,-0.0315
NOW,2023-09-30,-0.0301
NOW,2023-12-31,-0.1148
NOW,2024-03-31,-0.0325
NOW,2024-06-30,-0.0180
NOW,2024-09-30,-0.0346
NOW,2024-12-31,-0.0856
NOW,2025-03-31,-0.0463
NOW,2025-06-30,-0.0182
NRG,2021-03-31,0.0486
NRG,2021-06-30,-0.0074
NRG,2021-09-30,0.0074
NRG,2021-12-31,0.0303
NRG,2022-03-31,-0.0079
NRG,2022-06-30,-0.0449
NRG,2022-09-30,0.0290
NRG,2022-12-31,-0.0314
NRG,2023-03-31,-0.0485
NRG,2023-06-30,-0.0025
NRG,2023-09-30,-0.0379
NRG,2023-12-31,-0.0770
NRG,2024-03-31,0.0027
NRG,2024-06-30,-0.0266
NRG,2024-09-30,-0.0631
NRG,2024-12-31,-0.0881
NRG,2025-03-31,-0.0621
NRG,2025-06-30,-0.0255
NSC,2021-03-31,-0.0017
NSC,2021-06-30,0.0010
NSC,2021-09-30,-0.0049
NSC,2021-12-31,-0.0012
NSC,2022-03-31,0.0023
NSC,2022-06-30,0.0037
NSC,2022-09-30,-0.0073
NSC,2022-12-31,-0.0236
NSC,2023-03-31,-0.0199
NSC,2023-06-30,-0.0196
NSC,2023-09-30,-0.0216
NSC,2023-12-31,-0.0328
NSC,2024-03-31,-0.0179
NSC,2024-06-30,-0.0165
NSC,2024-09-30,-0.0245
NSC,2024-12-31,-0.0320
NSC,2025-03-31,-0.0254
NSC,2025-06-30,-0.0070
NSC,2025-09-30,-0.0187
NTAP,2021-04-30,-0.0240
NTAP,2021-07-31,0.0030
NTAP,2021-10-31,-0.0060
NTAP,2022-01-31,0.0090
NTAP,2022-04-30,0.0100
NTAP,2022-07-31,0.0051
NTAP,2022-10-31,0.0018
NTAP,2023-01-31,-0.0293
NTAP,2023-04-30,-0.0046
NTAP,2023-07-31,-0.0477
NTAP,2023-10-31,0.0044
NTAP,2024-01-31,-0.0133
NTAP,2024-04-30,-0.0375
NTAP,2024-07-31,-0.0064
NTAP,2024-10-31,0.0090
NTAP,2025-01-31,-0.0152
NTAP,2025-04-30,-0.0355
NTAP,2025-07-31,-0.0341
NTRS,2021-03-31,0.0397
NTRS,2021-06-30,-0.0344
NTRS,2021-09-30,0.0338
NTRS,2021-12-31,-0.0845
NTRS,2022-03-31,0.0537
NTRS,2022-06-30,0.1040
NTRS,2022-09-30,0.0084
NTRS,2022-12-31,0.0225
NTRS,2023-03-31,0.0192
NTRS,2023-06-30,-0.0388
NTRS,2023-09-30,0.0796
NTRS,2023-12-31,0.0001
NTRS,2024-03-31,-0.0491
NTRS,2024-06-30,-0.0303
NTRS,2024-09-30,0.0082
NTRS,2024-12-31,-0.0009
NTRS,2025-03-31,-0.0744
NTRS,2025-06-30,-0.0252
NUE,2021-03-31,0.0369
NUE,2021-06-30,0.0238
NUE,2021-09-30,0.0360
NUE,2021-12-31,-0.0112
NUE,2022-03-31,0.0163
NUE,2022-06-30,0.0281
NUE,2022-09-30,-0.0203
NUE,2022-12-31,-0.0580
NUE,2023-03-31,0.0019
NUE,2023-06-30,-0.0160
NUE,2023-09-30,-0.0536
NUE,2023-12-31,-0.0380
NUE,2024-03-31,0.0142
NUE,2024-06-30,-0.0325
NUE,2024-09-30,-0.0438
NUE,2024-12-31,-0.0419
NUE,2025-03-31,-0.0335
NUE,2025-06-30,0.0023
NVDA,2021-04-30,0.0298
NVDA,2021-07-31,0.0071
NVDA,2021-10-31,0.0301
NVDA,2022-01-31,0.0092
NVDA,2022-04-30,0.0087
NVDA,2022-07-31,-0.0196
NVDA,2022-10-31,0.0099
NVDA,2023-01-31,-0.0381
NVDA,2023-04-30,-0.0302
NVDA,2023-07-31,-0.0130
NVDA,2023-10-31,0.0331
NVDA,2024-01-31,0.0158
NVDA,2024-04-30,-0.0150
NVDA,2024-07-31,0.0364
NVDA,2024-10-31,0.0054
NVDA,2025-01-31,0.0417
NVDA,2025-04-30,-0.0826
NVDA,2025-07-31,0.0766
NVR,2021-03-31,0.0162
NVR,2021-06-30,0.0290
NVR,2021-09-30,-0.0100
NVR,2021-12-31,0.0089
NVR,2022-03-31,0.0202
NVR,2022-06-30,0.0536
NVR,2022-09-30,-0.0521
