,mcap,EP,FCP,ShYield,ROA,ROE,GPA,AssetGrowth,Accruals_est,Accruals_dolt,Accruals,ret_1y,vol_1y,dd_1y,ret_2y,vol_2y,dd_2y,ret_5y,vol_5y,dd_5y,downside_dev,beta_spy,max_dd_monthly,EP_z,FCP_z,ShYield_z,GPA_z,AssetGrowth_z,Accruals_z,Score
IPG,,,,,0.025399070751679086,,0.10653003956205723,0.0008993757274362501,,-0.0170999999999999,-0.0170999999999999,-0.147377226663719,0.19451180694358003,-0.15409541190540388,-0.11824297153376706,0.19297253596237832,-0.24056199867595174,0.35233778837536245,0.24702973260115405,-0.33135880048304145,0.24049567234787542,1.0159335641600697,-0.3313588004830419,,,,-0.9165406046255709,-0.48209224396992345,0.3434074049635251,-0.7778557656191725
IQV,,,,,0.04496832768351313,,0.19546863213763144,0.08462762330479581,,-0.0311,-0.0311,0.06492734904746555,0.3295098504183097,-0.3030889878541221,-0.0010275628885163535,0.33265479543048887,-0.44509469662801204,0.2656370076954895,0.3178252122694608,-0.5026228307037062,0.24790071626212062,1.3869262274218461,-0.5026228307037061,,,,-0.419716821483281,0.035002488701244144,-0.4801393376266843,0.025420027442159154
IR,,,,,0.02877178977214075,,0.1773214322581533,0.012366510637105138,,-0.01985,-0.01985,-0.26988795902126084,0.22438270469194987,-0.1956447332103215,0.06566751208540866,0.245494762495033,-0.2757172913796918,0.7250573180759889,0.27080560017209726,-0.3192489135221207,0.2717938328276268,1.4413251622585925,-0.408617732962713,,,,-0.5210896927697302,-0.4112727149317588,0.1816392948118721,-0.2914562726498434
IRM,,,,,0.002155368702136262,,0.18824220644942327,0.12299566525930357,,-0.03255,-0.03255,-0.1349611757806538,0.2659847660704981,-0.1739426995525447,0.7206911061885437,0.2729739965315672,-0.2937424920575442,3.6994698748262023,0.26809026869021935,-0.2937424920575442,0.2384348177837031,0.9579669558214086,-0.301590972535534,,,,-0.4600846758088533,0.27195850977706465,-0.5654352502520985,-0.16660793533381946
ISRG,,,,,0.1374769013393928,,0.32116430429865744,0.21101027633799602,,-0.01235,-0.01235,0.004077531314863325,0.31414819747826517,-0.2196981733647554,0.7507721927170741,0.26936214393801255,-0.2196981733647554,1.2486469160075373,0.3538315955184585,-0.4809625345248426,0.2661273806073628,1.317607900392849,-0.4809625345248424,,,,0.28243730035746206,0.8155252641731024,0.6228250497709097,-1.15591301358655
IT,,,,,0.1525077280962396,,0.5258556724788355,0.12072576116222557,,-0.023075,-0.023075,-0.5251867981260383,0.3609240019951964,-0.5469668396612579,-0.4344586509060354,0.31319389577504275,-0.5469668396612579,0.617894724795693,0.3283935625780969,-0.5469668396612579,0.3113455324287665,1.3218798429728205,-0.5469668396612579,,,,1.4258727536387037,0.2579398782371741,-0.008070579820514004,1.1760034552220435
ITW,,,,,0.21568093322864423,,0.44270674764048906,0.030236887719072993,,-0.0139999999999999,-0.0139999999999999,-0.10241213211261702,0.14004525666610998,-0.08561608350388905,0.05155304978912878,0.15092889739288975,-0.12507810491396765,0.29218847152249605,0.22085603414939087,-0.2537952820710133,0.19880060084184648,1.1144492144829092,-0.25379528207101365,,,,0.9613908880492711,-0.30090759769464803,0.5257641836799274,0.7365343020639918
IVZ,,,,,0.029379588311501368,,0.07388081186123506,0.04892960732637407,,-0.07925,-0.07925,0.34924735928558825,0.41415312043638103,-0.2674582886169292,0.7984546137810984,0.39192428336061086,-0.2674582886169292,0.7737076097393352,0.38114244273361675,-0.5041785171660387,0.3462358348103114,1.5193416572251517,-0.7465331225408718,,,,-1.0989238912647543,-0.18546380031546894,-3.3125518844637063,2.3990917935144207
J,,,,,0.042834242982181636,,0.20688582004687675,-0.2415855887944743,,-0.020975,-0.020975,0.11104226046229759,0.17236365766471,-0.13517435661865507,0.4889298989460249,0.16007252203734246,-0.14191019958127638,0.7955357111932444,0.20427228041291812,-0.23329174862507784,0.19963175094681884,0.8577694109229526,-0.23581700863417754,,,,-0.35593876602217517,-1.9796477468530413,0.1154614315680164,1.5082475492628498
JBHT,,,,,0.06686386584202873,,0.2492256909885723,-0.020763841689757933,,-0.064175,-0.064175,-0.09430219110799354,0.34829635596029507,-0.23536502705765794,-0.06678911802474341,0.29343610274067794,-0.36070299878576817,0.31050939206942196,0.28088693069903287,-0.36070299878576817,0.22687900457669496,1.1520710543672084,-0.3607029987857684,,,,-0.11942215102025756,-0.6158814482500146,-2.4257685169960403,2.9222278142257974
JBL,,,,,0.024695872301525913,,0.1048027564868856,0.06521863717118459,,-0.0358,-0.0358,0.6240950666134681,0.38871249287505244,-0.16178696046067276,0.9180243317296255,0.3424520231892707,-0.244472851822084,4.871977687012189,0.3307192279581915,-0.27006727684871856,0.2977721882368244,1.2982308302073937,-0.4040811605615545,,,,-0.9261894565706387,-0.08486487729020582,-0.7566157440676812,-0.08470883521275163
JCI,,,,,0.05232391104231529,,0.17958054094621614,0.001569532602423543,,-0.0143499999999999,-0.0143499999999999,0.3668886438549195,0.2498210328360522,-0.060589740403312664,1.2213545778671624,0.2503223202234907,-0.08587787078472564,1.720281300745473,0.28491377308222465,-0.403541193041014,0.2733735467755102,1.2181821747475299,-0.40354119304101377,,,,-0.5084699863809736,-0.4779534425481079,0.5051755151151722,-0.535692058948038
JKHY,,,,,0.15427813974106377,,0.34343903308226986,0.04085818988052923,,-0.0476,-0.0476,-0.1336815800069292,0.14228243450647363,-0.17884384651309182,-0.028909926778360462,0.12805302493113044,-0.17884384651309204,-0.0044818891561648755,0.20769035553378618,-0.31098697502356565,0.1942466422137159,0.6351373530925499,-0.31098697502356554,,,,0.4068671423671509,-0.2353118213501898,-1.4507479985365674,2.092926962253908
JNJ,,,,,0.12159618807943111,,0.3302752293577982,0.0679283000530129,,-0.019625,-0.019625,0.23056862537349088,0.1841690999594818,-0.07103527178605784,0.272400127920319,0.16563127246920914,-0.12106362832555995,0.4745126163135087,0.16112286714962148,-0.15669258633234528,0.15660274277708583,0.5233020620328772,-0.15669258633234517,,,,0.33333223949158264,-0.06813035287282306,0.1948748674606432,0.20658772490376248
JPM,,,,,0.013206176415623248,,,0.09883627890204279,,,,0.26501130510505533,0.19670024075530276,-0.08230444608270482,1.0722839374490767,0.19040837615922815,-0.08230444608270482,1.987996466323811,0.24106173108267379,-0.37110818773713916,0.21715925782791448,1.159498623890408,-0.37110818773713905,,,,,0.12275329180848403,,-0.12275329180848403
K,,,,,0.0851185921958684,,0.28704412139760266,0.037388064579384275,,-0.023725,-0.023725,0.05097765430542278,0.055147578028752545,-0.032835274419216964,0.6696597115404594,0.27783978046405666,-0.03512887280780852,0.63022197744325,0.215069323534336,-0.27490774259962925,0.1616928896225592,0.416870329902956,-0.29958403192603433,,,,0.0918370461876601,-0.2567428624486328,-0.046306678583630675,0.3948865872199236
KDP,,,,,0.028681464883411525,,0.16165067805709218,0.03866727800703042,,-0.0086999999999999,-0.0086999999999999,-0.15925696472173978,0.18632529774965773,-0.25064037908514447,-0.1074948344153347,0.19637168641181735,-0.2986687036228721,-0.012343241581477593,0.18667894971226118,-0.2986687036228719,0.16746330038797705,0.505151972647762,-0.2986687036228719,,,,-0.6086287819480126,-0.24884260722369347,0.8375354505176472,-1.1973216252419663
KEY,,,,,0.0009372657667672718,,,-0.010408108829021072,,0.0016249999999999,0.0016249999999999,-0.05648358374892548,0.24102554672797857,-0.16455209769442813,0.5454014870856796,0.25961721079162936,-0.22052148605488464,0.4269659277415556,0.35692343692932094,-0.6074480835945479,0.3528844248335935,1.3520329383064338,-0.6074480835945479,,,,,-0.5519257932568873,1.4449011731779107,-0.8929753799210234
KEYS,,,,,0.05461573214196074,,0.32829677225038906,0.1424434195001609,,-0.008475,-0.008475,0.08979159837694506,0.22435851227624773,-0.18474915099193678,0.3700786924130619,0.24688826801465072,-0.18474915099193678,0.5509829328208435,0.2753271422467547,-0.4089874277357668,0.266127289970383,1.1270127974875734,-0.4089874277357667,,,,0.3222802932394254,0.3920653025406332,0.8507710231664125,-0.9205560324676203
KHC,,,,,-0.06046319556763825,,0.0995446046548975,-0.0812640066668919,,-0.005625,-0.005625,-0.20604273650675742,0.1461913704035417,-0.17652891264462078,-0.24225901013606144,0.17294445976085548,-0.31874517868995367,-0.08273515904309903,0.205280058149052,-0.3272611217462872,0.2789662410673401,0.5472880910255158,-0.6995846533418629,,,,-0.9555622497513386,-0.989522573445044,1.018421610050847,-0.9844612863571416
KIM,,,,,0.029903647767178684,,0.07219140057288097,0.014990532540798825,,-0.0168,-0.0168,-0.16690098781517004,0.1499029616743591,-0.13720057722490353,0.1606663251966307,0.18977163242085454,-0.20151972404735652,0.7439902151339648,0.23062619707285273,-0.25933478423927314,0.2896867952676786,1.258506826352015,-0.6298741834835131,,,,-1.1083611859560343,-0.39506709802140716,0.3610548351618808,-1.074348923096508
KKR,,,,,0.005563934521959035,,0.03926322395402648,0.09297348503811294,,-0.011975,-0.011975,-0.27478394740889744,0.3544977333087931,-0.315174950970075,0.567193130290091,0.34146949094533613,-0.31517495097007486,2.235728887958948,0.3935353637781531,-0.45476985083061916,0.2985991945730901,1.7208635720439118,-0.45476985083061905,,,,-1.2923027214132716,0.08654544184752617,0.6448843375188617,-2.0237325007796594
KLAC,,,,,0.262296732436368,,0.47816176470825655,0.041102620094409806,,-0.0195,-0.0195,0.8971312220443597,0.33691777394083783,-0.07708122692383823,1.2739049063202255,0.3065977430280305,-0.23224165626560023,4.097756452894429,0.3177187753434077,-0.289656026595719,0.25861557044314987,1.3484632035903352,-0.2896560265957189,,,,1.1594477180582992,-0.23380225224107218,0.20222796337662718,1.191022006922744
KMB,,,,,0.14553730516417865,,0.39816131881953076,-0.029456018518518517,,-0.0303249999999999,-0.0303249999999999,-0.23849335138337913,0.24489242592664662,-0.27484512319980303,-0.11027564813445534,0.2067390463140711,-0.27484512319980314,-0.12227855917240393,0.2009636351796358,-0.27484512319980303,0.17443844798773256,0.3733067740406256,-0.2748451231998029,,,,0.7125537091865809,-0.6695631982406097,-0.434550142947578,1.8166670503747686
KMI,,,,,0.03796846415192961,,0.12001045387228852,0.023606121467568103,,-0.020175,-0.020175,-0.04758524532944608,0.1678073668065657,-0.10354775544231909,0.6222730968493666,0.19037402910820814,-0.10354775544231898,1.3994617218688075,0.21105603090070868,-0.14880642499961827,0.29475609958451104,0.8884485406745714,-0.3972796835531738,,,,-0.8412370694336508,-0.3418583449207737,0.16252124543031388,-0.661899969943191
KO,,,,,0.11803402573244458,,0.28007285692140754,0.03093812375249501,,0.008725,0.008725,0.08438315797289286,0.14925508757376613,-0.07231194207898639,0.225351327140348,0.14267466060821932,-0.12843556327236416,0.5203856050694966,0.16759637632357505,-0.12843556327236394,0.17265342821728538,0.48730934381062757,-0.2356493828716112,,,,0.052894559129461345,-0.29657685544536444,1.8625570212058054,-1.5130856066309795
KR,,,,,0.04916348164707579,,0.61265955145309,0.041735513092160254,,-0.05525,-0.05525,0.0541149993652017,0.14405752783932604,-0.11270722011013035,0.4884749446601868,0.1956473595905274,-0.12141273781214701,1.1272743471378215,0.2368641029196235,-0.23227917942973952,0.24491093369639266,0.4696006151992895,-0.5077192110688538,,,,1.9107717192566807,-0.22989358766310106,-1.9007574685947857,4.041422775514567
KVUE,,,,,0.05355237690600954,,0.33162441580512675,0.0260560450780925,,-0.0191,-0.0191,-0.3106343070797839,0.3490076947898011,-0.3922166081768689,-0.15543849388337216,0.3325830771291065,-0.39221660817686865,-0.29885071947691744,0.3271480224087541,-0.4071680477739229,0.332582932437061,0.6454832694749493,-0.4071680477739229,,,,0.34086898923671155,-0.3267279363537198,0.22575787030777592,0.4418390552826553
L,,,,,0.016186219515853258,,,0.04454889768928038,,-0.007175,-0.007175,0.14873261641149815,0.12273334179006688,-0.055271548259854586,0.4219871057179665,0.13396661278078456,-0.055271548259854586,1.4156952235474685,0.16901762199802148,-0.23814697461563528,0.18243592180640053,0.7566908590758095,-0.388490118431994,,,,,-0.21251849146507204,0.9272432206926456,-0.7147247292275736
LDOS,,,,,0.10543731668797474,,0.2251635707302399,0.0495778139282671,,-0.002975,-0.002975,0.17948272610374572,0.24476165702838487,-0.09780648651914847,0.8388913331423471,0.23740276428726373,-0.288543737674975,1.0482715835319416,0.2608420535418514,-0.2885437376749749,0.25754497450622077,0.8193764567547417,-0.2885437376749749,,,,-0.2538366191490529,-0.18146056091634172,1.1743072434697068,-1.2466833017024181
LEN,,,,,0.05566458618340375,,0.08567261493532947,-0.11102618802736239,,-0.0348249999999999,-0.0348249999999999,-0.2734945369965036,0.3216519565956301,-0.18972764864412095,0.0031732088937690417,0.32582039510787875,-0.408989884620935,0.7648673533351997,0.3309551421144046,-0.4089898846209349,0.31549152096566124,1.5052411279897575,-0.4243521849626507,,,,-1.0330531815572408,-1.1733299223338887,-0.6992615959230004,0.8395383366996483
LH,,,,,0.04202865039253901,,0.20892654620729142,0.08063522076554394,,-0.006,-0.006,0.07814196280666552,0.20973096029275243,-0.11530687356732905,0.21443869391617865,0.1835690935755623,-0.13648003861747704,0.5679341552727653,0.21976357251512957,-0.3444538015478369,0.2496746514607343,1.045634185748259,-0.34445380154783656,,,,-0.3445389758746852,0.010345931523898276,0.996362322302895,-1.3512472297014786
LHX,,,,,0.04079866328480929,,0.13225306230391037,-0.010010322394795592,,-0.014325,-0.014325,0.18943615557417082,0.2517516519850714,-0.055073531064907644,0.5664051302926529,0.19001346375763495,-0.1632015098049484,0.6573343595298822,0.231883057670197,-0.2854488311372245,0.20035385518496043,0.7290721179960276,-0.28544883113722475,,,,-0.7728480960938758,-0.5494691161399323,0.5066461342983632,-0.7300251142523068
LII,,,,,0.24029194348273603,,0.5167169314263915,0.13370992271640958,,-0.007175,-0.007175,-0.25313578983433305,0.16228487244546724,-0.18700119020084705,0.23600917933935306,0.2127598558153676,-0.25313578983433294,0.8213713502142188,0.2529825651789115,-0.4024551559575912,0.210983970724515,1.0056957496476642,-0.4024551559575914,,,,1.3748224303611585,0.33812836589919865,0.9272432206926456,0.10945084376931413
LIN,,,,,0.0810196847424391,,0.1943555320914096,0.07309106775540734,,-0.03155,-0.03155,-0.09442829555467536,0.1868279235655671,-0.1354729060012826,0.021281264574809722,0.16909211841789323,-0.1354729060012826,0.7224579717464037,0.2028153147919386,-0.21255500789422022,0.18015148417234408,0.8307697256567494,-0.2125550078942201,,,,-0.4259347586010724,-0.036245773150234,-0.5066104829242267,0.11692149747338831
LKQ,,,,,0.04580004528253065,,0.3562441375295145,0.048188810729077644,,-0.012425,-0.012425,-0.2070201564458034,0.3378004604561487,-0.3022587724897058,-0.28044624302863674,0.3046701335996814,-0.4277353876430764,-0.04748221268889452,0.28250499688149283,-0.46715642699983795,0.3307715912857161,1.2906412278544421,-0.5120151475954842,,,,0.4783982994360727,-0.19003886344561244,0.6184131922213193,0.0500239706603659
LLY,,,,,0.16016913054226928,,0.5108213602171816,0.4041444289236283,,0.02795,0.012568500000000002,0.1339568903711441,0.3233495024300845,-0.20087981450032788,0.535901061555984,0.3259957709271812,-0.23107598000793494,5.476800857885484,0.3158077971913818,-0.23107598000793483,0.22840131876481706,0.3577935484163425,-0.23107598000793483,,,,1.34188892076626,2.0082965915398643,2.0886500144304807,-2.755057685204085
LMT,,,,,0.07418518061021016,,0.10347809207856147,0.06888662938485003,,-0.02285,-0.02285,-0.05240667382599973,0.2110368080173896,-0.12127410859585319,0.14252849743894624,0.20628160671917808,-0.2649394330697875,0.5221407889156351,0.22177286029318577,-0.2649394330697876,0.18399727647505712,0.5846328301599567,-0.26493943306978784,,,,-0.9335892226753058,-0.06221183595654091,0.005164992828257096,-0.876542379547022
LNT,,,,,0.03611738148984198,,0.08469352318110783,0.08765341637662576,,-0.024425,-0.024425,0.08612073087503003,0.16178172769083135,-0.055141047175836566,0.40749180894887105,0.15022217718152284,-0.06424063073709518,0.48644501819848185,0.19049057569976988,-0.20923642447842006,0.16765411664426874,0.4813075001252636,-0.20923642447842083,,,,-1.0385225290619529,0.05368939192527932,-0.08748401571314081,-1.0047279052740912
LOW,,,,,0.15254322113539934,,0.6223621066445718,0.03738816931499533,,-0.03185,-0.03185,-0.11771870549787555,0.22374045212937302,-0.14228272902282746,0.23188087526232404,0.24599664223725842,-0.17771392470641956,0.6580212745124145,0.24042006097080112,-0.3192701171464981,0.2313164719075529,1.1685130369964698,-0.3192701171464979,,,,1.9649715894905473,-0.25674221561516425,-0.5242579131225883,2.7459717182283
LRCX,,,,,0.2656331289297799,,0.4451360474977219,0.1387340483148115,,-0.023925,-0.023925,1.205577633195587,0.42395949594841154,-0.11306230564162079,1.2984284937466013,0.3890477679000503,-0.320783419646672,2.765294803677419,0.3907685537009414,-0.48573096321900777,0.3168131662947925,1.5540534758946012,-0.4857309632190079,,,,0.9749613068124404,0.36915671007673173,-0.058071632049204944,0.6638762287849136
LULU,,,,,0.2409842358928999,,0.8695925767274003,0.11555284702930768,,-0.034425,-0.034425,-0.4839705628050056,0.4896023689478519,-0.6005070102750368,-0.6296553139178329,0.4206350311290411,-0.676367622180583,-0.5530495362889376,0.38429559092678056,-0.6763676221805828,0.35826068706172043,1.1187210154320315,-0.676367622180583,,,,3.3460365906060607,0.22599263548351856,-0.6757316889918575,3.7957756441144
LUV,,,,,0.012013392480903455,,0.14005409091257345,-0.19264404015409273,,-0.0360749999999999,-0.0360749999999999,-0.03823789037018621,0.31808279974906023,-0.1673616322906475,0.24645341961531075,0.30955179390455917,-0.2390541806254145,-0.29726706424268434,0.3560791591794798,-0.6382090842847744,0.33097885417594297,1.214950142967149,-0.6430441862406222,,,,-0.7292704271256619,-1.6773911280538885,-0.7727925550828401,1.7209132560110665
LVS,,,,,0.06635572212366507,,0.2695113784555377,0.03490740302183489,,-0.042775,-0.042775,0.18353979142332855,0.36081650422007344,-0.2818430285203761,0.385595454206457,0.3645138830437513,-0.3142905583453848,0.15578333097517194,0.385283318974126,-0.4634185781043295,0.32556236993674276,1.1606469146061995,-0.5367918773102571,,,,-0.0061033801794001755,-0.2720631045660075,-1.1669184961795864,1.4328782205661938
LW,,,,,0.0398722893689712,,0.18776987683109522,-0.036712146422628954,,-0.0345,-0.0345,-0.16638239557483558,0.2753042296591907,-0.2191636992399022,-0.3441950816854389,0.3670270567473054,-0.508139700026228,-0.058373799827243444,0.3123726268246968,-0.5347929476679831,0.3418347198003841,0.5990437776116162,-0.5347929476679831,,,,-0.46272317706092214,-0.7143760974397371,-0.6801435465414483,0.9317964669202632
LYB,,,,,0.007272727272727273,,0.0927342389411355,-0.04619037340815886,,-0.0334249999999999,-0.0334249999999999,-0.3974867952210651,0.2304565749345715,-0.3569428566036047,-0.4505325883281761,0.19643239994974376,-0.4954733454142842,-0.25668135707371764,0.24545911068550214,-0.49547334541428434,0.2874724591771179,1.1472892199393137,-0.5410573251378905,,,,-0.9936059331570397,-0.7729123906393636,-0.6169069216639801,0.39621337914630395
LYV,,,,,0.0435927038029763,,0.2838741759863994,0.13182512511987884,,-0.036425,-0.036425,0.08383360823067365,0.2581510882225203,-0.1018680170237819,0.7791497763723221,0.28598308490988145,-0.15940241577063763,1.2824065933772193,0.3395856185012498,-0.43900017422197957,0.2646669189366744,1.2870779200492506,-0.43900017422197946,,,,0.07412927472489171,0.3264881018602692,-0.7933812236476011,0.5410223965122236
MA,,,,,0.27837454346144586,,0.47431858579339103,0.2149150780714809,,-0.0518249999999999,-0.0518249999999999,0.026749730787611226,0.14399533845108778,-0.08483546624297322,0.3299210197225404,0.13774632251172725,-0.08483546624297322,0.6632355989662397,0.22049825900197592,-0.26194146430799514,0.2297032951856591,1.0263673858914453,-0.26194146430799525,,,,1.1379791673146644,0.8396408102036664,-1.699282640496819,1.9976209976078172
MAA,,,,,0.048427556870076834,,0.058562642992576165,0.02358671080450895,,-0.0327,-0.0327,-0.19014071479633732,0.16070944622775904,-0.21713118931160547,0.1143620946692383,0.20139755717576222,-0.2171311893116057,0.20305584608574834,0.21474261598427108,-0.4510181238580283,0.19128075836243355,0.7219071175642136,-0.45101812385802864,,,,-1.1844933880124426,-0.3419782226432385,-0.5742589653512791,-0.26825620001792505
MAR,,,,,0.09275830952022861,,0.19551812302601895,0.062237762237762236,,-0.0065,-0.0065,-0.08043205235502993,0.21387660580949366,-0.178454049508891,0.3245434294074241,0.2125697201304518,-0.178454049508891,1.151698492654877,0.28197934831617183,-0.23242300471132515,0.29550207561633696,1.5117979592413402,-0.5039955508706948,,,,-0.41944035825525244,-0.1032743719520888,0.9669499386389592,-1.283115924942123
MAS,,,,,0.1555029700101415,,0.5366301250784759,-0.014352283317800559,,-0.0033749999999999,-0.0033749999999999,-0.1985296129258366,0.2569456149653797,-0.23237482541110988,0.08305244529712419,0.2799476602612818,-0.27236045269525777,0.2926262914788518,0.291727162247686,-0.33086883759841235,0.2545361202485325,1.3178733145982355,-0.33936992210886296,,,,1.486060397121953,-0.5762845002870266,1.150777336538564,0.9115675608704155
MCD,,,,,0.1477217718867443,,0.26145274998019696,0.10694968495009387,,-0.025875,-0.025875,0.024584126933217876,0.12285120531831162,-0.08078493116929164,0.09558404625899919,0.13759644151607675,-0.13003312613947504,0.5187360313009892,0.16399587740171687,-0.13003312613947504,0.14288421423254224,0.552139530531143,-0.2317702633984321,,,,-0.05112003909105164,0.17286062897200613,-0.17277992833855474,-0.051200739724503036
MCHP,,,,,-0.009635018487678669,,0.14982973156345056,-0.05430658408934513,,-0.0451499999999999,-0.0451499999999999,-0.06404180402484017,0.4569871881815181,-0.21712531509130328,-0.217955495891357,0.34681348456801636,-0.5165753637160315,0.017898706168450573,0.3622747889183171,-0.5165753637160315,0.30492913854859766,1.5842408373249746,-0.5165753637160316,,,,-0.6746622909930674,-0.8230370488511966,-1.3066273185832755,1.4550020764414047
MCK,,,,,0.042192151646380696,,0.17935664969779405,0.1345193246825729,,-0.013575,-0.013575,0.31093948560599616,0.20206461870113904,-0.0629656932851771,0.7571754772892239,0.26280548999239656,-0.19767271579762513,3.692824878800277,0.2253859097523795,-0.19767271579762513,0.24397351367641662,0.6733654819513846,-0.4253452793207728,,,,-0.5097206751296065,0.34312712683624136,0.550764709794267,-1.4036125117601148
MCO,,,,,0.1378663692063954,,0.3438899396996298,0.03157263704789183,,-0.0149,-0.0149,-0.022589693740339256,0.1603258935837068,-0.1008453495864855,0.34968746392396444,0.18255439963755127,-0.10084534958648528,0.7910530860485758,0.2551904257135478,-0.3933455212351352,0.23953825565388706,1.3186690457816548,-0.3933455212351352,,,,0.4093859716514156,-0.2926581841205362,0.4728218930848369,0.22922226268711487
MDLZ,,,,,0.05189659165820372,,0.1721381866125038,-0.028401006895042137,,-0.0173749999999999,-0.0173749999999999,-0.10135283678426399,0.18896707077352493,-0.15595695274505006,-0.15804270071614623,0.16882803353091969,-0.20981335781825383,0.11407431569251703,0.18482214446451173,-0.21124635591121033,0.15700830747516548,0.49699233944792265,-0.21124635591120966,,,,-0.5500440492088563,-0.6630475841056973,0.32723059394836035,-0.21422705905151934
MDT,,,,,0.05139701158362906,,0.24625345013469657,0.013626892778749624,,-0.017525,-0.017525,0.06844979403138352,0.19696417781001832,-0.09108902815304698,0.20594253432582987,0.1844527201813331,-0.1050630151361418,-0.08776114602943164,0.21099344307139323,-0.4349994496636471,0.1921941502710936,0.7050058343576991,-0.43499944966364723,,,,-0.1360255163611002,-0.4034887592721709,0.3184068788491738,-0.05094363593810308
MELI,,,,,0.07572222888177853,,0.40767549723833324,0.6449326010983525,,,,0.16685213410744115,0.3505599892457512,-0.11372305712578701,0.42947061833210687,0.3364727637897566,-0.17520832052923074,0.4912478146157613,0.4320592625864218,-0.6589627503979238,0.32582586542862296,1.5315497786603207,-0.6589627503979238,,,,0.7657012796465428,3.49537292627419,,-2.729671646627647
MET,,,,,0.006183427994687762,,,0.03954894227852222,,-0.0073,-0.0073,-0.08283243660591388,0.18101340841382696,-0.12543507070452176,0.3113861080678959,0.19287346089774757,-0.1402747294247767,0.9869838196769734,0.2553455729705929,-0.34306516025901546,0.2763017153176648,1.0710077767920971,-0.3948793774432233,,,,,-0.24339756371730037,0.9198901247766617,-0.6764925610593613
META,,,,,0.2582834500762584,,0.5292558643115207,0.2801709535350377,,-0.039075,-0.039075,0.11386549318327499,0.3642665930964525,-0.20269243070547027,0.9613062058103861,0.3473116240576687,-0.20269243070547027,1.3166453939165303,0.4111999435448048,-0.7544413936757468,0.3372313650533021,1.2333012141435675,-0.7544413936757468,,,,1.4448667147618095,1.2426525828658626,-0.949266857066461,1.1514809889624078
MGM,,,,,0.012801772940495218,,0.18358083846884896,-0.0027756718980092077,,-0.014775,-0.014775,-0.16197180646212073,0.2843252926987447,-0.19299571963848305,-0.1853447721380851,0.29228207500672326,-0.37216691454253803,0.1381695693794378,0.3741436225406453,-0.41619068106358625,0.3777202359342673,1.9466068259405909,-0.6624203793824316,,,,-0.4861237484730557,-0.5047888586061933,0.4801749890008209,-0.4615098788676833
MHK,,,,,0.03560870960658119,,0.19610691622043167,0.03759149371969035,,-0.026225,-0.026225,-0.19902041718933416,0.2933053547994046,-0.17735079231540962,0.25920054379416024,0.4345973034751483,-0.37536477286033065,-0.1162680177216836,0.3868698216919777,-0.6184735141076447,0.3942245952753397,1.3755744830628602,-0.7302289309808776,,,,-0.41615127469922486,-0.2554865106203337,-0.19336859690330982,0.03270383282441863
MKC,,,,,0.059245226810069246,,0.19852039705607138,0.015614894206781853,,0.004925,0.004925,-0.16547829256701874,0.14442105299367095,-0.2125325227938354,0.03266391968764015,0.1683660154474303,-0.2125325227938355,-0.24534901779278784,0.21558720064332243,-0.3456462412757648,0.19366724335657085,0.5313076775565635,-0.3456462412757647,,,,-0.4026692232682328,-0.3912111218353138,1.639022905359893,-1.650481006792812
MLM,,,,,0.06252750841224994,,0.11176579160336773,0.10634910916549317,,-0.0258499999999999,-0.0258499999999999,0.03811375060824096,0.24335436342764066,-0.11983924920316968,0.3461328539588202,0.2422290282517518,-0.21673649031895525,1.4022467443715692,0.26351748050781876,-0.31844634575744124,0.26000954161440165,0.9339334900111143,-0.32169330985107647,,,,-0.887292939900626,0.16915155128588902,-0.1713093091553522,-0.8851351820311628
MMC,,,,,0.07438884257485974,,0.1979496654124327,0.2050585499372312,,-0.0129749999999999,-0.0129749999999999,-0.22839844509723184,0.22448813343720822,-0.2652876930034117,-0.08439122748954697,0.18874573036214148,-0.26528769300341193,0.6635234710750084,0.19638824914023292,-0.2652876930034117,0.19744286030268582,0.8126706027549382,-0.2652876930034118,,,,-0.40585741240120843,0.7787681784680432,0.5860595701909959,-1.7706851610602476
MMM,,,,,0.09929229974225343,,0.254267943005867,-0.12421329275883533,,0.0023249999999999,0.0023249999999999,0.2322707422062027,0.23259740729838574,-0.10449967124696458,1.055287675545089,0.289728017156678,-0.14333981688351516,0.3444513329905998,0.27383525952748966,-0.5047895441987167,0.23712693073641652,1.0071921102551284,-0.5513044287943387,,,,-0.09125540528880781,-1.254771760580024,1.4860785103074208,-0.32256215501620455
MNST,,,,,0.19229457538757466,,0.5165546742726533,0.08299118808510807,,-0.01185,-0.01185,0.2064212016621374,0.2164384560013106,-0.08131353715249623,0.20598368623835772,0.2136508183404333,-0.20495947978030216,0.5690021961281766,0.20920059488024428,-0.20495947978030227,0.21358880383550483,0.8031848845160103,-0.27861646198055856,,,,1.373916038539255,0.024896078296842806,0.6522374334348456,0.6967825268075666
MO,,,,,0.2557408539247359,,0.42233475945167204,-0.05976095617529881,,-0.01135,-0.01135,0.052995985052769035,0.23822616048916942,-0.1475799048729266,0.5769217051479005,0.20234998113289993,-0.1475799048729266,1.1050333076953174,0.22958463577019092,-0.2426439752599444,0.2362693801760884,0.5025898826751458,-0.40779754218180053,,,,0.8475900289509252,-0.8567225391998319,0.6816498170987814,1.0226627510519757
